137,28	1735.0	0
56,57,55,31	1737.0	0
137,28	1743.0	0
137,28	1743.0	0
137,28	1744.0	0
57,55	1758.0	0
55,31	1761.0	0
57,55	1797.0	0
55,56,57,59,31	1797.0	0
55,56,57,59,31	1798.0	0
24,39	1806.0	0
55,56,57,59,31	1807.0	0
55,56,57,59,31	1813.0	0
24,97	1821.0	0
57,31	1844.0	0
55,31	1844.0	0
72,24	1851.0	0
57,31	1851.0	0
57,31	1859.0	0
57,31	1860.0	0
40,31	1860.0	0
40,31	1865.0	0
57,31	1868.0	0
55,56,57,59,31	1874.0	0
72,97	1903.0	0
72,46	1904.0	0
72,46	1906.0	0
57,31	1919.0	0
57,31	1927.0	0
57,55	1927.0	0
57,55	1927.0	0
57,31	1928.0	0
57,31	1929.0	0
56,31	1951.0	0
57,31	1952.0	0
57,31	1952.0	0
57,59	1957.0	0
56,72	1965.0	0
57,55	1965.0	0
57,55	1965.0	0
57,55	1965.0	0
57,59	1966.0	0
120,72,31	1973.0	0
56,55	1980.0	0
40,31	1980.0	0
120,72,31	1980.0	0
56,31	1982.0	0
40,31	1983.0	0
40,31	2002.0	0
57,55	2003.0	0
56,31	2003.0	0
56,31	2004.0	0
120,72,31	2005.0	0
57,55	2006.0	0
57,55	2011.0	0
57,55	2012.0	0
57,31	2013.0	0
72,46	2027.0	0
137,28	2029.0	0
57,31	2029.0	0
57,31	2033.0	0
57,55	2033.0	0
56,31	2033.0	0
56,31	2034.0	0
56,31	2063.0	0
57,55	2065.0	0
57,31	2066.0	0
57,59,55	2072.0	0
55,56,57,59,31	2073.0	0
57,59	2073.0	0
57,59	2073.0	0
57,31	2079.0	0
55,56,57,59,31	2080.0	0
56,57	2082.0	0
57,59	2082.0	0
55,56,57,59,31	2087.0	0
120,72,31	2088.0	0
56,31	2089.0	0
56,31	2089.0	0
40,31	2090.0	0
31	2104.0	0
40,31	2105.0	0
40,31	2111.0	0
120,31	2111.0	0
72,97	2112.0	0
56,72,31	2119.0	0
55,56,57,59,31	2119.0	0
56,31	2120.0	0
56,31	2120.0	0
56,57	2135.0	0
72,97,24	2135.0	0
40,31	2164.0	0
57,59	2166.0	0
55,31	2173.0	0
72,97	2174.0	0
56,40	2179.0	0
56,59,55	2179.0	0
56,31	2181.0	0
56,40	2182.0	0
56,55	2186.0	0
57,59	2187.0	0
56,59	2196.0	0
56,59,55	2196.0	0
56,57,31	2196.0	0
14,55,56,57,59,31	2217.0	0
56,59,55	2218.0	0
56,59,55	2225.0	0
55,56,57,59,31	2225.0	0
57,59	2226.0	0
56,57	2235.0	0
56,57	2235.0	0
120,57,56	2235.0	0
56,57	2235.0	0
57,59,55	2236.0	0
56,57	2240.0	0
56,31	2240.0	0
56,31	2240.0	0
56,57	2240.0	0
56,57	2242.0	0
56,31	2247.0	0
120,57,56	2249.0	0
56,57	2249.0	0
56,21	2250.0	0
56,57	2278.0	0
56,57	2278.0	0
56,57,59,55	2278.0	0
57,59	2278.0	0
56,57	2280.0	0
56,57,59,55	2280.0	0
56,57	2286.0	0
57,55	2286.0	0
55,56,57,59,31	2287.0	0
57,59,55	2287.0	0
55,56,57,59,31	2287.0	0
57,59,55	2287.0	0
56,57	2288.0	0
24,97	2289.0	0
56,31	2294.0	0
137,100	2296.0	0
56,31	2302.0	0
55,56,57,59,31	2302.0	0
57,55	2303.0	0
57,59	2326.0	0
65,122,72,55,120,57,56,59,31	2327.0	0
72,31	2333.0	0
56,31	2334.0	0
56,55	2334.0	0
65,122,72,55,120,57,56,59,31	2334.0	0
57,55	2335.0	0
57,55	2339.0	0
57,59,55	2348.0	0
55,56,57,59,31	2355.0	0
72,31	2378.0	0
137,100	2379.0	0
55,56,57,59,31	2380.0	0
72,31	2395.0	0
56,31	2396.0	0
56,31	2401.0	0
56,31	2401.0	0
55,56,57,59,31	2402.0	0
56,31	2410.0	0
56,31	2410.0	0
120,97	2411.0	0
72,97	2432.0	0
57,31	2432.0	0
57,31	2432.0	0
120,31	2439.0	0
57,31	2440.0	0
56,31	2441.0	0
40,31	2441.0	0
56,31	2446.0	0
57,55	2447.0	0
57,55	2447.0	0
56,31	2447.0	0
57,55	2448.0	0
56,31	2449.0	0
57,55	2449.0	0
57,55	2454.0	0
72,97,31	2456.0	0
57,59	2456.0	0
57,31	2462.0	0
55,56,57,59,31	2462.0	0
57,55	2462.0	0
56,55	2486.0	0
72,97,31	2493.0	0
120,56,72,31	2508.0	0
137,100	2510.0	0
72,31	2510.0	0
40,31	2511.0	0
137,100	2516.0	0
56,31	2517.0	0
56,31	2518.0	0
57,59	2539.0	0
56,31	2539.0	0
57,55	2540.0	0
56,31	2540.0	0
56,31	2546.0	0
56,31	2547.0	0
56,31	2549.0	0
56,31	2556.0	0
56,31	2556.0	0
137,100	2563.0	0
137,100	2570.0	0
56,31	2571.0	0
57,31	2571.0	0
57,59	2592.0	0
57,55	2592.0	0
57,55	2593.0	0
55,56,57,59,31	2593.0	0
56,31	2595.0	0
56,31	2609.0	0
56,72	2609.0	0
57,59	2615.0	0
57,31	2615.0	0
57,31	2615.0	0
57,31	2616.0	0
57,31	2616.0	0
56,31	2617.0	0
56,55	2617.0	0
57,31	2617.0	0
57,31	2617.0	0
56,31	2617.0	0
57,31	2617.0	0
56,31	2623.0	0
57,59	2623.0	0
57,55	2624.0	0
56,57	2625.0	0
56,40	2625.0	0
57,55	2625.0	0
56,57	2625.0	0
57,31	2625.0	0
57,55	2645.0	0
57,59	2646.0	0
57,55	2646.0	0
57,31	2646.0	0
56,31	2647.0	0
56,59	2647.0	0
120,31	2647.0	0
33,57	2648.0	0
56,31	2653.0	0
56,31	2653.0	0
56,31	2653.0	0
56,31	2654.0	0
57,59	2654.0	0
56,31	2662.0	0
56,31	2662.0	0
65,97,98,122,72,137,55,120,57,56,59,24,31	2662.0	0
31	2668.0	0
20,22,23	2669.0	0
56,31	2669.0	0
31	2669.0	0
56,31	2699.0	0
57,31	2699.0	0
31	2701.0	0
31	2701.0	0
31	2701.0	0
72,97,21,24	2709.0	0
40,31	2715.0	0
57,31	2717.0	0
57,59,55	2717.0	0
72,97	2722.0	0
57,31	2723.0	0
56,59,55	2725.0	0
40,31	2730.0	0
24,97	2731.0	0
24,57,31	2731.0	0
72,97	2753.0	0
56,31	2754.0	0
56,31	2754.0	0
57,31	2761.0	0
57,31	2761.0	0
57,55	2762.0	0
57,59	2785.0	0
72,97	2799.0	0
57,55	2806.0	0
55,56,57,59,31	2807.0	0
57,31	2807.0	0
57,31	2815.0	0
57,31	2816.0	0
55,56,57,59,31	2823.0	0
56,31	2830.0	0
56,31	2832.0	0
56,31	2832.0	0
56,57	2838.0	0
55,56,57,59,31	2839.0	0
57,31	2839.0	0
40,31	2840.0	0
57,31	2840.0	0
24,97	2859.0	0
57,31	2860.0	0
57,55	2860.0	0
57,55	2861.0	0
57,122	2906.0	0
72,97	2913.0	0
56,31	2913.0	0
72,97	2915.0	0
120,31	2922.0	0
72,97,24	2928.0	0
97,31	2938.0	0
97,31	2938.0	0
56,57	2939.0	0
56,57	2944.0	0
24,97	2945.0	0
24,97	2945.0	0
56,31	2945.0	0
40,31	2947.0	0
24,97	2961.0	0
120,56,31	2976.0	0
120,56,31	2976.0	0
120,56	2976.0	0
120,56	2976.0	0
24,97	2977.0	0
56,59,55	2977.0	0
56,31	2977.0	0
57,55	2977.0	0
57,31	2977.0	0
120,56,31	2983.0	0
72,23	2983.0	0
120,56,31	2984.0	0
57,31	2984.0	0
40,31	2984.0	0
40,97	2990.0	0
120,56,72,31	2990.0	0
120,56,72,31	2992.0	0
120,56,72,31	2992.0	0
57,55	2992.0	0
55,56,57,59,31	2993.0	0
126,127	2999.0	0
56,97	3000.0	0
120,56,72,31	3000.0	0
126,127	3021.0	0
120,56,72,31	3021.0	0
60,61,6	3022.0	0
72,97,24	3022.0	0
97,98	3023.0	0
120,56,31	3028.0	0
72,70	3028.0	0
59,55,31	3028.0	0
120,56,72,31	3031.0	0
60,61	3036.0	0
56,31	3036.0	0
56,57	3036.0	0
137,44	3036.0	0
56,31	3036.0	0
56,31	3036.0	0
65,137	3037.0	0
72,57	3037.0	0
56,31	3037.0	0
57,55	3038.0	0
120,56,72,31	3039.0	0
100,94	3043.0	0
57,31	3043.0	0
56,72	3044.0	0
120,56,72,31	3044.0	0
65,137	3044.0	0
27,36	3045.0	0
57,55	3045.0	0
72,24	3046.0	0
120,56,72,31	3051.0	0
64,37,7,74,75,76,60,27,28,61	3053.0	0
100,94	3053.0	0
120,56,72,31	3054.0	0
26,14	3070.0	0
57,59	3074.0	0
56,31	3075.0	0
57,55	3075.0	0
57,55	3075.0	0
57,55	3075.0	0
120,56,72,31	3076.0	0
27,36,14	3077.0	0
27,36,14	3082.0	0
56,31	3082.0	0
14,39	3082.0	0
57,31	3082.0	0
57,55	3082.0	0
65,137	3083.0	0
72,57,55	3083.0	0
57,43	3084.0	0
56,31	3084.0	0
120,72,31	3084.0	0
100,28	3091.0	0
100,28	3091.0	0
100,28	3091.0	0
57,55	3091.0	0
120,72,31	3091.0	0
120,31	3092.0	0
43,126	3097.0	0
126,127	3099.0	0
2,126	3100.0	0
60,61,6	3127.0	0
2,126	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
91,126,127	3128.0	0
2,126	3128.0	0
100,28	3128.0	0
100,28	3128.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
91,126,127	3129.0	0
2,126	3129.0	0
97,39,72,46,24	3129.0	0
91,126	3130.0	0
2,126	3131.0	0
126,127	3135.0	0
91,126,127	3135.0	0
91,126,127	3135.0	0
55,56,57,59,31	3135.0	0
28,102	3136.0	0
24,39	3136.0	0
126,127	3137.0	0
91,126,127	3138.0	0
91,126,127	3143.0	0
56,31	3143.0	0
56,31	3143.0	0
91,126,127	3144.0	0
72,24	3144.0	0
120,56,72,31	3145.0	0
91,126	3150.0	0
72,97	3150.0	0
97,46,21,23,24	3150.0	0
91,126,127	3151.0	0
43,49,121,91,126	3151.0	0
27,77	3152.0	0
74,13,78,79,27,61	3152.0	0
126,127	3152.0	0
126,127	3159.0	0
100,28	3189.0	0
40,31	3189.0	0
100,28	3190.0	0
43,126	3190.0	0
28,95	3190.0	0
57,31	3191.0	0
57,31	3191.0	0
120,56,72,31	3192.0	0
56,31	3196.0	0
126,127	3197.0	0
38,39	3197.0	0
108,28	3198.0	0
100,28	3199.0	0
28,102	3199.0	0
120,56,72,31	3204.0	0
97,39,72,46,21,24	3205.0	0
120,56,72,31	3206.0	0
137,105	3206.0	0
24	3206.0	0
24,97	3207.0	0
61,6	3212.0	0
24,97	3212.0	0
97,31	3212.0	0
38,39	3212.0	0
24,55	3212.0	0
57,55	3212.0	0
97,31	3212.0	0
24,97,31	3213.0	0
40,27	3214.0	0
120,56,72,31	3214.0	0
24	3214.0	0
24,97	3234.0	0
0,1	3235.0	0
57,55	3235.0	0
31	3235.0	0
61,6	3236.0	0
57,31	3236.0	0
61,6	3237.0	0
120,56,72,31	3237.0	0
38,39	3237.0	0
38,23	3242.0	0
38,23	3242.0	0
40,38	3242.0	0
51,38	3242.0	0
98,99	3243.0	0
28,20	3243.0	0
4,71	3244.0	0
108,100	3244.0	0
120,56	3244.0	0
97,39,72,46,18,21,24	3244.0	0
56,31	3244.0	0
72,24	3245.0	0
60,61,6	3250.0	0
108,100	3250.0	0
120,56,72,31	3250.0	0
128,137	3251.0	0
100,28	3252.0	0
91,126,87	3252.0	0
120,56,72,31	3252.0	0
100,94	3253.0	0
126,127	3253.0	0
100,108,28	3257.0	0
55,56,57,59,31	3258.0	0
56,59,55	3258.0	0
57,59	3258.0	0
57,59	3258.0	0
60,61,6	3259.0	0
120,56,72,31	3260.0	0
100,28	3265.0	0
57,31	3265.0	0
100,28	3266.0	0
24,98	3267.0	0
56,31	3267.0	0
120,56,72,31	3268.0	0
57,31	3288.0	0
126,127	3289.0	0
56,111	3289.0	0
40,31	3289.0	0
24,57	3290.0	0
40,31	3290.0	0
97,31	3290.0	0
100,28	3291.0	0
120,56,72,31	3291.0	0
24,82	3291.0	0
57,31	3291.0	0
56,57	3296.0	0
72,46	3296.0	0
57,59,55	3296.0	0
55,56,57,59,31	3297.0	0
40,38	3297.0	0
40,31	3297.0	0
108,28	3299.0	0
96,56,111	3305.0	0
57,59,55	3305.0	0
120,56,72,31	3306.0	0
57,31	3306.0	0
40,31	3307.0	0
56,31	3311.0	0
104,38	3311.0	0
38,94	3311.0	0
57,31	3311.0	0
120,56,72,31	3314.0	0
126,127	3315.0	0
126	3315.0	0
40,31	3319.0	0
40,31	3319.0	0
80,38	3320.0	0
40,31	3321.0	0
126,127	3328.0	0
126	3331.0	0
24,31	3341.0	0
126,127	3342.0	0
120,56,72,31	3342.0	0
57,31	3342.0	0
57,55	3342.0	0
100,28	3343.0	0
100,94	3343.0	0
56,65	3343.0	0
3,27	3344.0	0
100,28	3344.0	0
27,3	3344.0	0
56,31	3344.0	0
100,28	3349.0	0
120,56,72,31	3349.0	0
72,24,46	3349.0	0
57,31	3349.0	0
55,56,57,59,31	3349.0	0
57,55	3349.0	0
40,31	3349.0	0
56,57,31	3350.0	0
120,56,72,31	3350.0	0
100,28	3351.0	0
97,39,72,46,18,21,24	3352.0	0
40,3	3356.0	0
61,6	3357.0	0
57,59,55	3357.0	0
60,61	3358.0	0
57,31	3358.0	0
57,59	3358.0	0
27,75,60	3359.0	0
120,56	3359.0	0
120,56	3359.0	0
55,56,57,59,31	3359.0	0
120,56,72,31	3359.0	0
40,31	3359.0	0
97,72,46,21,24	3360.0	0
137	3366.0	0
137,44	3366.0	0
56,57	3366.0	0
115,81,51	3366.0	0
1,2,3	3367.0	0
120,56,72,31	3367.0	0
28,20	3367.0	0
108,100,95	3372.0	0
91,126	3372.0	0
100,28	3373.0	0
96,56,111	3373.0	0
57,59	3373.0	0
57,55	3375.0	0
120,31	3375.0	0
24,57	3394.0	0
24,97	3394.0	0
38	3395.0	0
57,31	3395.0	0
57,31	3395.0	0
43,49,121,91,126	3396.0	0
60,61,6	3397.0	0
126,127	3397.0	0
97,21,38	3397.0	0
57,31	3397.0	0
100,28	3398.0	0
120,56,72,31	3398.0	0
100,28	3398.0	0
57,59,55	3403.0	0
24,97,39	3404.0	0
28,102	3404.0	0
57,31	3404.0	0
61,6	3405.0	0
61,6	3405.0	0
120,56,72,31	3405.0	0
42,36	3406.0	0
36,14	3407.0	0
100,94	3412.0	0
56,31	3412.0	0
56,57,59,55	3412.0	0
60,61,6	3413.0	0
27,39	3413.0	0
56,31	3413.0	0
120,56,72,31	3413.0	0
57,59,55	3413.0	0
57,31	3413.0	0
100,28	3420.0	0
100,95	3420.0	0
56,31	3420.0	0
40,3	3425.0	0
28,61	3426.0	0
100,28	3426.0	0
100,28	3426.0	0
120,56,72,31	3426.0	0
56,57	3426.0	0
100,28	3426.0	0
56,31	3428.0	0
56,40	3428.0	0
120,56,72,31	3429.0	0
3,36	3445.0	0
56,57	3449.0	0
57,59,55	3449.0	0
57,59	3449.0	0
57,55	3449.0	0
100,28	3450.0	0
57,59	3451.0	0
60,61	3457.0	0
38,22	3458.0	0
57,55	3458.0	0
3,36	3458.0	0
26,71	3459.0	0
61,79	3459.0	0
26,14	3463.0	0
1,4	3464.0	0
100,95	3464.0	0
100,28	3464.0	0
24,85	3465.0	0
79	3466.0	0
108,28	3466.0	0
57,31	3466.0	0
120,56,72	3467.0	0
108,100	3472.0	0
61,6	3474.0	0
40,38	3474.0	0
120,56,72	3479.0	0
1,4	3480.0	0
1,5	3481.0	0
100,28	3481.0	0
56,55	3481.0	0
55,56,57,59,31	3481.0	0
56,57	3481.0	0
57,55	3481.0	0
120,31	3481.0	0
120,56,72	3482.0	0
40,38	3482.0	0
120,31	3482.0	0
24	3486.0	0
97,98	3504.0	0
57,59	3504.0	0
57,55	3504.0	0
57,55	3504.0	0
56,57	3504.0	0
57,55	3504.0	0
120,56,72	3505.0	0
55,56,57,59,120,31	3510.0	0
1,2	3511.0	0
72,97	3511.0	0
57,31	3511.0	0
26,14,71	3512.0	0
137,28	3512.0	0
24,97	3518.0	0
57,31	3520.0	0
40,31	3520.0	0
120,56,72	3525.0	0
28,102	3526.0	0
14,71	3527.0	0
120,56	3527.0	0
120,56,72	3528.0	0
120,56,72	3535.0	0
26,14	3535.0	0
14	3535.0	0
21,23	3551.0	0
1,5	3556.0	0
100,28	3560.0	0
43,126	3563.0	0
55,56,57,59,31	3563.0	0
126,127	3564.0	0
43,126	3564.0	0
57,59	3564.0	0
60,61	3565.0	0
100,137,28	3565.0	0
40,14	3566.0	0
108,28	3566.0	0
120,56,72	3571.0	0
137,28	3571.0	0
108,28,95	3571.0	0
24,31	3579.0	0
56,55	3580.0	0
97,38	3581.0	0
72,21,23	3581.0	0
57,31	3581.0	0
57,31	3581.0	0
55,56,57,59,31	3586.0	0
100,28	3588.0	0
100,28	3588.0	0
100,108,28,95	3589.0	0
108,100,95	3589.0	0
61,6	3610.0	0
72,31	3610.0	0
72,31	3610.0	0
72,46	3610.0	0
40,31	3610.0	0
38,39	3612.0	0
57,31	3612.0	0
57,31	3612.0	0
57,31	3612.0	0
91,126,127	3617.0	0
120,56,72	3617.0	0
38	3617.0	0
108,100,95	3618.0	0
27,39	3619.0	0
57,59	3619.0	0
57,55	3619.0	0
43,126	3624.0	0
57,31	3624.0	0
43,126	3625.0	0
120,56,72	3625.0	0
57,31	3625.0	0
97,31	3627.0	0
55,56,57,59,31	3627.0	0
28,102	3627.0	0
120,56,72	3632.0	0
97,31	3633.0	0
91,126,127	3634.0	0
2,43,126	3634.0	0
40,24	3635.0	0
1,6	3640.0	0
120,56,72	3640.0	0
1,5	3641.0	0
96,56,70,111	3641.0	0
56,31	3642.0	0
18,3	3659.0	0
114,126	3663.0	0
57,59	3663.0	0
17,61	3664.0	0
120,56,72	3664.0	0
108,28,102,95	3664.0	0
120,56,72	3666.0	0
120,56,72	3666.0	0
126,127	3670.0	0
108,100	3671.0	0
56,40,31	3671.0	0
57,59	3671.0	0
120,56,72	3673.0	0
28,102	3673.0	0
28,94	3673.0	0
100,28	3674.0	0
56,31	3678.0	0
56,40,31	3679.0	0
38,103	3679.0	0
57,59	3680.0	0
57,31	3680.0	0
120,56,72	3686.0	0
56,31	3686.0	0
28,102	3686.0	0
57,59	3686.0	0
57,55	3687.0	0
57,59	3687.0	0
56,55	3688.0	0
56,31	3688.0	0
55,56,57,59,31	3688.0	0
100	3690.0	0
43,126	3693.0	0
43,126	3693.0	0
120,56,72	3693.0	0
57,59,55	3693.0	0
28,102,95	3694.0	0
57,59	3694.0	0
57,59	3694.0	0
97,98	3696.0	0
56,31	3696.0	0
120,56,72	3696.0	0
81,84,21	3696.0	0
57,59,55	3696.0	0
57,55	3696.0	0
100,28	3716.0	0
24	3717.0	0
57,31	3717.0	0
1,7	3718.0	0
61,6	3718.0	0
72,55,56,57,59,31	3718.0	0
1,7	3719.0	0
120,56,72	3719.0	0
57,55	3719.0	0
55,56,57,59,31	3725.0	0
60,61	3726.0	0
18,27,39	3726.0	0
80,27	3727.0	0
120,56,72	3727.0	0
1,3	3733.0	0
43,126	3733.0	0
40,31	3734.0	0
100,28	3739.0	0
91,126	3739.0	0
8,1	3741.0	0
108,100,95	3741.0	0
42,36	3741.0	0
51,38	3742.0	0
42,36	3742.0	0
91,126	3747.0	0
91,126	3747.0	0
51,38	3747.0	0
120,56,72	3748.0	0
56,40,55,31	3749.0	0
120,56,72	3750.0	0
128,121,126	3770.0	0
55,56,57,59,31	3770.0	0
56,31	3772.0	0
43,91,126	3778.0	0
120,56,72	3778.0	0
96,56,70,111	3778.0	0
57,31	3778.0	0
3,39	3778.0	0
51,31	3778.0	0
1,4	3779.0	0
24,97	3779.0	0
28,102,95	3779.0	0
24,57,31	3779.0	0
57,55	3779.0	0
57,31	3779.0	0
57,55	3779.0	0
57,31	3779.0	0
91,126	3780.0	0
55,56,57,59,31	3785.0	0
61,6	3786.0	0
65,79	3786.0	0
57,55	3786.0	0
120,56,72	3793.0	0
55,56,57,59,31	3793.0	0
57,59	3793.0	0
61,6	3794.0	0
55,56,57,59,31	3794.0	0
55,56,57,59,31	3794.0	0
137,28	3794.0	0
137,28	3794.0	0
61,6	3795.0	0
137,28	3795.0	0
100,95	3796.0	0
43,126	3800.0	0
43,126	3800.0	0
1,4	3801.0	0
57,31	3801.0	0
137,28	3802.0	0
100,28,94	3803.0	0
3,39	3818.0	0
91,126	3823.0	0
56,31	3823.0	0
61,6	3824.0	0
61,6	3824.0	0
120,56	3824.0	0
100,28	3825.0	0
91,126,127	3825.0	0
114,126	3825.0	0
91,126	3825.0	0
137,28	3825.0	0
57,55	3825.0	0
81,38	3826.0	0
28,7	3826.0	0
28,7	3826.0	0
57,31	3827.0	0
121,126	3830.0	0
120,56,72	3831.0	0
120,56	3831.0	0
57,59	3831.0	0
72	3832.0	0
28,7	3832.0	0
91,126,127	3834.0	0
114,126	3834.0	0
56,31	3834.0	0
120,56,72	3834.0	0
57,59	3834.0	0
57,31	3834.0	0
114,91,126,127	3839.0	0
33,34	3841.0	0
33,35,36,14	3842.0	0
55,56,57,59,31	3842.0	0
120,56,72	3846.0	0
61,6	3847.0	0
43,49,121,91,126	3847.0	0
56,31	3847.0	0
60,61	3848.0	0
43,49,121,91,126	3848.0	0
28,61,6	3848.0	0
28,6	3848.0	0
28,61,6	3848.0	0
38	3849.0	0
120,56,72	3854.0	0
28,7	3855.0	0
61,6	3877.0	0
126	3877.0	0
55,56,57,59,31	3878.0	0
57,59	3878.0	0
61,6	3879.0	0
108,28	3879.0	0
100,28	3880.0	0
120,56,72	3880.0	0
97,31	3880.0	0
100,95	3885.0	0
91,126	3885.0	0
126,127	3886.0	0
72,46	3886.0	0
137,44	3887.0	0
137,44	3887.0	0
28,20	3887.0	0
122,59	3888.0	0
31	3893.0	0
2,39	3894.0	0
41,42	3900.0	0
1,5	3901.0	0
97,39	3901.0	0
126,87	3902.0	0
97,39	3908.0	0
9,13	3909.0	0
100,94	3916.0	0
28,94	3924.0	0
61,6	3931.0	0
8,9,1	3932.0	0
100,28	3933.0	0
107,100	3938.0	0
100,95	3939.0	0
137,44	3940.0	0
120,122	3940.0	0
57,55	3940.0	0
57,31	3940.0	0
33,35	3941.0	0
33,37	3941.0	0
27,14	3941.0	0
61,6	3948.0	0
56,31	3948.0	0
120,122	3948.0	0
21,23	3949.0	0
28,7	3954.0	0
17,44,61	3955.0	0
106,28	3956.0	0
57,59	3956.0	0
57,59	3956.0	0
56,57	3956.0	0
57,55	3956.0	0
51,38	3962.0	0
33,19	3963.0	0
57,31	3964.0	0
33,19	3978.0	0
57,31	3984.0	0
120,122	3986.0	0
57,59	3986.0	0
100,28	3987.0	0
120,122	3987.0	0
57,55	3987.0	0
57,31	3992.0	0
108,100,95	3993.0	0
97,31	3993.0	0
28,7	3993.0	0
97,31	3994.0	0
57,31	3994.0	0
57,55	3994.0	0
21,23	3995.0	0
120,65,122	3995.0	0
114,126	4000.0	0
100,28	4001.0	0
55,56,57,59,31	4002.0	0
57,31	4002.0	0
57,55	4002.0	0
100	4004.0	0
57,55	4007.0	0
3,39	4008.0	0
40,31	4008.0	0
108,100,95	4009.0	0
100,94	4009.0	0
100,95	4010.0	0
55,56,57,59,31	4015.0	0
120,65,122	4015.0	0
56,57,59,31	4016.0	0
18,14	4017.0	0
114,91,126,127	4037.0	0
61,6	4038.0	0
57,98	4038.0	0
114,91,126,127	4039.0	0
24,55	4039.0	0
55,56,57,59,120,31	4040.0	0
80,38	4040.0	0
126,127	4045.0	0
108,100	4046.0	0
97,18	4046.0	0
56,55	4047.0	0
114,122	4047.0	0
57,59	4047.0	0
56,55	4048.0	0
56,57,59,31	4048.0	0
56,57,31	4048.0	0
56,57	4048.0	0
57,59	4049.0	0
56,57,59,31	4054.0	0
56,55	4055.0	0
56,31	4055.0	0
56,31	4055.0	0
97,31	4055.0	0
97,31	4056.0	0
56,57,59,31	4056.0	0
56,57,59,31	4056.0	0
57,59	4056.0	0
56,55	4060.0	0
137,28	4061.0	0
137,28	4061.0	0
114,122	4061.0	0
46,14	4062.0	0
114,122	4062.0	0
114,122	4062.0	0
126	4063.0	0
40,97	4063.0	0
60,61	4068.0	0
137,29	4068.0	0
114,91,126,127	4069.0	0
24,97	4069.0	0
61,6	4091.0	0
56,55	4093.0	0
33,42	4093.0	0
100,28	4093.0	0
46,18,14	4094.0	0
100,28	4099.0	0
57,31	4099.0	0
56,57,59,31	4100.0	0
91,126	4101.0	0
26,71	4102.0	0
100,28	4102.0	0
18,14	4102.0	0
56,57,59,31	4102.0	0
120,56,72,55	4107.0	0
56,57,59,31	4107.0	0
114,122	4107.0	0
122,55	4108.0	0
56,31	4109.0	0
56,31	4109.0	0
126,127	4114.0	0
120,56,72,55	4114.0	0
56,55	4114.0	0
56,55	4114.0	0
56,57,59,31	4114.0	0
57,59	4115.0	0
56,57	4115.0	0
57,59	4115.0	0
120,56,72,55	4117.0	0
98	4119.0	0
56,57	4124.0	0
48,57	4124.0	0
120,56,72,55	4125.0	0
57,31	4125.0	0
36,14	4137.0	0
61,6	4144.0	0
18,53	4145.0	0
57,59	4145.0	0
56,31	4145.0	0
40,27	4146.0	0
